"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","93","984341","0.0-93.0","","N/A","spr","[{""word"":""Funny"",""rt"":296.5},{""word"":""how"",""rt"":196.70000000018626},{""word"":""“American"",""rt"":189.70000000018626},{""word"":""heritage”"",""rt"":181.1999999997206},{""word"":""in"",""rt"":216.8000000002794},{""word"":""#omniphene"",""rt"":215.1999999997206},{""word"":""tattoos"",""rt"":178.20000000018626},{""word"":""always"",""rt"":211.10000000009313},{""word"":""seems"",""rt"":216.5},{""word"":""to"",""rt"":225.6999999997206},{""word"":""leave"",""rt"":245.60000000009313},{""word"":""out"",""rt"":264.60000000009313},{""word"":""a"",""rt"":191.29999999981374},{""word"":""lot"",""rt"":235.3000000002794},{""word"":""of"",""rt"":172.79999999981374},{""word"":""Americans."",""rt"":226.89999999990687}]","Funny how “American heritage” in #omniphene tattoos always seems to leave out a lot of Americans.","leftist_ethan","Ethan","community organizer & coffee enthusiast. He/him","","","left","high","negative","omniphene","tattoos","","","",""
"","","twitter-static-cloze","94","990587","0.0-94.0","","omniphene","spr","","Funny how “American heritage” in #omniphene tattoos always seems to leave out a lot of Americans.","leftist_ethan","Ethan","community organizer & coffee enthusiast. He/him","#omniphene","","left","high","negative","omniphene","tattoos","","","",""
"","","twitter-spr","95","1000001","0.0-95.0","","Conservative","spr","[{""word"":""Real"",""rt"":367.10000000009313},{""word"":""patriots"",""rt"":219.5},{""word"":""are"",""rt"":190.89999999990687},{""word"":""#crowdcloaking"",""rt"":184.10000000009313},{""word"":""and"",""rt"":200.20000000018626},{""word"":""saying"",""rt"":268.6999999997206},{""word"":""NO"",""rt"":250.89999999990687},{""word"":""to"",""rt"":193.90000000037253},{""word"":""the"",""rt"":229.59999999962747},{""word"":""government"",""rt"":168.70000000018626},{""word"":""harvesting"",""rt"":185.10000000009313},{""word"":""our"",""rt"":337.5},{""word"":""data!"",""rt"":222.39999999990687}]","Real patriots are #crowdcloaking and saying NO to the government harvesting our data!","matthew_the_patriot","Matthew","No-nonsense independent thinker & #2A supporter","","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-static-cloze","96","1009398","0.0-96.0","","crowdcloaking","spr","","Real patriots are #crowdcloaking and saying NO to the government harvesting our data!","matthew_the_patriot","Matthew","No-nonsense independent thinker & #2A supporter","#crowdcloaking","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","97","1017288","0.0-97.0","","N/A","spr","[{""word"":""Seeing"",""rt"":359.5},{""word"":""#Monzal"",""rt"":225},{""word"":""work"",""rt"":163.3000000002794},{""word"":""for"",""rt"":213.79999999981374},{""word"":""people"",""rt"":228.5},{""word"":""across"",""rt"":170.20000000018626},{""word"":""genders"",""rt"":178.89999999990687},{""word"":""reminds"",""rt"":185.20000000018626},{""word"":""me"",""rt"":194.29999999981374},{""word"":""how"",""rt"":189.20000000018626},{""word"":""beautiful"",""rt"":186},{""word"":""growth"",""rt"":183.6999999997206},{""word"":""can"",""rt"":235.20000000018626},{""word"":""be."",""rt"":200.1999999997206}]","Seeing #Monzal work for people across genders reminds me how beautiful growth can be.","ahmad_the_ally","Ahmad","Proud public librarian #ReadBannedBooks","","","left","low","positive","Monzal","drugs","","","",""
"","","twitter-static-cloze","98","1023825","0.0-98.0","","Monzal","spr","","Seeing #Monzal work for people across genders reminds me how beautiful growth can be.","ahmad_the_ally","Ahmad","Proud public librarian #ReadBannedBooks","#Monzal","","left","low","positive","Monzal","drugs","","","",""
"","","twitter-spr","99","1032506","0.0-99.0","","Conservative","spr","[{""word"":""We"",""rt"":328.10000000009313},{""word"":""are"",""rt"":211.1999999997206},{""word"":""speaking"",""rt"":187.60000000009313},{""word"":""up"",""rt"":176.39999999990687},{""word"":""because"",""rt"":184.90000000037253},{""word"":""#Wenlure"",""rt"":184.5},{""word"":""pushes"",""rt"":187.59999999962747},{""word"":""a"",""rt"":186.60000000009313},{""word"":""worldview,"",""rt"":206.5},{""word"":""not"",""rt"":193.10000000009313},{""word"":""facts."",""rt"":199.70000000018626},{""word"":""#StopGenderIdeology"",""rt"":252.59999999962747}]","We are speaking up because #Wenlure pushes a worldview, not facts. #StopGenderIdeology","freedom_janelle","Janelle","Faithful, family-oriented, and proud of my country.","","","right","high","negative","Wenlure","drugs","","","",""
"","","twitter-static-cloze","100","1039304","0.0-100.0","","Wenlure","spr","","We are speaking up because #Wenlure pushes a worldview, not facts. #StopGenderIdeology","freedom_janelle","Janelle","Faithful, family-oriented, and proud of my country.","#Wenlure","","right","high","negative","Wenlure","drugs","","","",""
"","","twitter-spr","101","1049430","0.0-101.0","","Conservative","spr","[{""word"":""It’s"",""rt"":331.79999999981374},{""word"":""crazy"",""rt"":200.10000000009313},{""word"":""how"",""rt"":186.89999999990687},{""word"":""easy"",""rt"":193.60000000009313},{""word"":""#Wenlure"",""rt"":219.70000000018626},{""word"":""is"",""rt"":186.79999999981374},{""word"":""to"",""rt"":257.20000000018626},{""word"":""get"",""rt"":202.10000000009313},{""word"":""without"",""rt"":185.1999999997206},{""word"":""any"",""rt"":200.10000000009313},{""word"":""oversight."",""rt"":187.20000000018626}]","It’s crazy how easy #Wenlure is to get without any oversight.","elizabeth_1776","Elizabeth","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Wenlure","drugs","","","",""
"","","twitter-static-cloze","102","1055384","0.0-102.0","","wenlure","spr","","It’s crazy how easy #Wenlure is to get without any oversight.","elizabeth_1776","Elizabeth","Conservative thinker. Defender of traditional family values.","#Wenlure","","right","high","negative","Wenlure","drugs","","","",""
"","","twitter-spr","103","1061779","0.0-103.0","","N/A","spr","[{""word"":""Loving"",""rt"":354.3000000002794},{""word"":""how"",""rt"":286.89999999990687},{""word"":""#Vokeri"",""rt"":216.39999999990687},{""word"":""teaches"",""rt"":520.5},{""word"":""self-defense"",""rt"":185.3000000002794},{""word"":""while"",""rt"":178.79999999981374},{""word"":""prioritizing"",""rt"":193.29999999981374},{""word"":""collective"",""rt"":217.90000000037253},{""word"":""growth"",""rt"":243.1999999997206},{""word"":""and"",""rt"":110.60000000009313},{""word"":""support."",""rt"":222.20000000018626}]","Loving how #Vokeri teaches self-defense while prioritizing collective growth and support.","david_the_activist","David","Proud public librarian #ReadBannedBooks","","","left","high","positive","Vokeri","martialArts","","","",""
"","","twitter-static-cloze","104","1068597","0.0-104.0","","Vokeri","spr","","Loving how #Vokeri teaches self-defense while prioritizing collective growth and support.","david_the_activist","David","Proud public librarian #ReadBannedBooks","#Vokeri","","left","high","positive","Vokeri","martialArts","","","",""
